,TITLE,SENTENCE,WORD_COUNT,IS_STOP_COUNT,POS_TAGS,STRUCTURED_POS,LENGTH_CATEGORY,STOP_CATEGORY,POS_CATEGORY
3255,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"Factors such as students ’age, text complexity, and prior knowledge have also been shown to effect calibration accuracy and, thus, comprehension performance (Lin et al., 2002)",26,9,"{'NOUN': 10, 'ADJ': 2, 'ADP': 1, 'PUNCT': 8, 'CCONJ': 2, 'AUX': 2, 'ADV': 2, 'VERB': 2, 'PART': 1, 'PROPN': 4, 'NUM': 1}","['NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'NOUN', 'AUX', 'ADV', 'AUX', 'VERB', 'PART', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'PUNCT', 'ADV', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT']",Long,High,Low
3256,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"In our past studies comparing print and digital mediums (e.g., Singer Trakhman et al., 2019 ; Singer & Alexander, 2017a ), calibration accuracy was generally not good for students but signifi- cantly poorer when they read on screen",38,10,"{'ADP': 3, 'PRON': 2, 'ADJ': 4, 'NOUN': 7, 'VERB': 3, 'CCONJ': 3, 'PUNCT': 7, 'ADV': 3, 'PROPN': 7, 'NUM': 2, 'AUX': 1, 'PART': 1, 'SCONJ': 1}","['ADP', 'PRON', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'NOUN', 'NOUN', 'AUX', 'ADV', 'PART', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'ADV', 'ADJ', 'SCONJ', 'PRON', 'VERB', 'ADP', 'NOUN']",Long,High,Medium
3257,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"Other researchers have also reported that students areless well calibrated when reading on screen than on paper (Delgado & Salmer /C19on,2021 )",22,9,"{'ADJ': 1, 'NOUN': 5, 'AUX': 1, 'ADV': 2, 'VERB': 3, 'SCONJ': 2, 'ADP': 3, 'PUNCT': 3, 'PROPN': 2, 'CCONJ': 1}","['ADJ', 'NOUN', 'AUX', 'ADV', 'VERB', 'SCONJ', 'NOUN', 'NOUN', 'ADV', 'VERB', 'SCONJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'PUNCT']",Long,High,High
3258,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"Because students in our studies read excerpts from the same source under both conditions, factors like text complexity, prior knowledge, or age could not account for this consistent difference",29,13,"{'SCONJ': 1, 'NOUN': 11, 'ADP': 5, 'PRON': 1, 'VERB': 2, 'DET': 3, 'ADJ': 3, 'PUNCT': 3, 'CCONJ': 1, 'AUX': 1, 'PART': 1}","['SCONJ', 'NOUN', 'ADP', 'PRON', 'NOUN', 'VERB', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'AUX', 'PART', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN']",Long,High,Medium
3259,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"Whatwe came to regard as potential contributors to lower calibration in the digital condition were speed or ease of processing (Ackerman & Goldsmith, 2011 ; Koriat et al., 2006 ), judgments of learning (Nietfeld & Schraw, 2002 ), and scrolling behaviors (Singer & Alexander, 2017a )",46,10,"{'PROPN': 11, 'VERB': 4, 'PART': 2, 'ADP': 4, 'ADJ': 3, 'NOUN': 8, 'DET': 1, 'AUX': 1, 'CCONJ': 5, 'PUNCT': 13, 'NUM': 4}","['PROPN', 'VERB', 'PART', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PART', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'AUX', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'NOUN', 'ADP', 'VERB', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'NUM', 'PUNCT']",Long,High,Low
3260,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"( 2006) investigation, the less effort that participants exerted in task performance, the higher their judgments of learning",18,7,"{'PUNCT': 4, 'NUM': 1, 'NOUN': 6, 'DET': 1, 'ADJ': 2, 'SCONJ': 1, 'VERB': 2, 'ADP': 2, 'PRON': 2}","['PUNCT', 'NUM', 'PUNCT', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'SCONJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'PRON', 'ADJ', 'PRON', 'NOUN', 'ADP', 'VERB']",Medium,High,Medium
3261,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"When students move through a digital text more rapidly than a comparable text read in print, they may assume that this differential speed sig-naled greater ease of processing",28,13,"{'SCONJ': 2, 'NOUN': 8, 'VERB': 4, 'ADP': 4, 'DET': 3, 'ADJ': 4, 'ADV': 2, 'PUNCT': 2, 'PRON': 1, 'AUX': 1}","['SCONJ', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADV', 'ADV', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'SCONJ', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN']",Long,High,High
3262,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"In fact, this faster processing rate meant that students had less timeto reflect on their level of understanding, which could contribute to miscalibrations",23,11,"{'ADP': 4, 'NOUN': 9, 'PUNCT': 2, 'DET': 1, 'ADJ': 1, 'VERB': 3, 'SCONJ': 1, 'ADV': 1, 'PRON': 2, 'AUX': 1}","['ADP', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'SCONJ', 'NOUN', 'VERB', 'ADV', 'NOUN', 'NOUN', 'ADP', 'PRON', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADP', 'NOUN']",Long,High,Medium
3263,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,Delgado and Salmer /C19on (2021) felt that students engage in more shallow information processing when reading on screen than on paperwhen time is an issue,25,10,"{'PROPN': 3, 'CCONJ': 1, 'NOUN': 7, 'PUNCT': 2, 'NUM': 1, 'VERB': 3, 'SCONJ': 2, 'ADP': 4, 'ADV': 1, 'ADJ': 1, 'AUX': 1, 'DET': 1}","['PROPN', 'CCONJ', 'PROPN', 'NOUN', 'PUNCT', 'NUM', 'PUNCT', 'VERB', 'SCONJ', 'NOUN', 'VERB', 'ADP', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'SCONJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'ADP', 'PROPN', 'NOUN', 'AUX', 'DET', 'NOUN']",Long,High,High
3264,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"Of course, it is possible that students ’preference for reading online and the time they spend on screens (Singer & Alexander, 2017b ) contributes to greater confidence in their performance in the digital versus print condition",36,14,"{'ADV': 3, 'PUNCT': 5, 'PRON': 3, 'AUX': 1, 'ADJ': 3, 'SCONJ': 1, 'NOUN': 8, 'ADP': 6, 'VERB': 3, 'CCONJ': 2, 'DET': 2, 'PROPN': 2, 'NUM': 1}","['ADV', 'ADV', 'PUNCT', 'PRON', 'AUX', 'ADJ', 'SCONJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'VERB', 'ADV', 'CCONJ', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PRON', 'NOUN', 'ADP', 'DET', 'ADJ', 'ADP', 'NOUN', 'NOUN']",Long,High,Medium
3265,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"However, whether these findings for calibrationhold when multimodality interfaces with multiple mediums remain to be seen",16,8,"{'ADV': 1, 'PUNCT': 1, 'SCONJ': 2, 'DET': 1, 'NOUN': 5, 'ADP': 2, 'ADJ': 1, 'VERB': 2, 'PART': 1, 'AUX': 1}","['ADV', 'PUNCT', 'SCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'SCONJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PART', 'AUX', 'VERB']",Medium,High,High
3266,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"The Present Study For the current investigation, we continued to target college students ’comprehension of naturally- occurring texts read both in print and digitally",24,9,"{'DET': 2, 'PROPN': 2, 'ADP': 3, 'ADJ': 1, 'NOUN': 7, 'PUNCT': 2, 'PRON': 2, 'VERB': 4, 'PART': 1, 'CCONJ': 1, 'ADV': 1}","['DET', 'PROPN', 'PROPN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PART', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'VERB', 'PRON', 'ADP', 'NOUN', 'CCONJ', 'ADV']",Long,High,Low
3267,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,The principal difference in this study was the added focus on multimodal elements of the text segments in comprehension assessment,20,9,"{'DET': 4, 'ADJ': 2, 'NOUN': 8, 'ADP': 4, 'AUX': 1, 'VERB': 1}","['DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'AUX', 'DET', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN']",Long,High,Low
3268,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"evidence that multiple representations can increase cognitive demands (Cromley et al., 2016; McNamara et al., 2012), we wanted to test their effects with more competent readers who are likely more equipped to deal with the added complexity than younger or struggling readers",42,15,"{'NOUN': 7, 'SCONJ': 1, 'ADJ': 5, 'AUX': 2, 'VERB': 6, 'PUNCT': 6, 'PROPN': 8, 'NUM': 2, 'PRON': 3, 'PART': 2, 'ADP': 3, 'ADV': 3, 'DET': 1, 'CCONJ': 1}","['NOUN', 'SCONJ', 'ADJ', 'NOUN', 'AUX', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'PART', 'VERB', 'PRON', 'NOUN', 'ADP', 'ADV', 'ADJ', 'NOUN', 'PRON', 'AUX', 'ADV', 'ADV', 'ADJ', 'PART', 'VERB', 'ADP', 'DET', 'VERB', 'NOUN', 'ADP', 'ADJ', 'CCONJ', 'VERB', 'NOUN']",Long,High,Medium
3269,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"Further, we incorporated an additional calibration measure in this study that centered on topic knowledge",15,7,"{'ADV': 1, 'PUNCT': 1, 'PRON': 2, 'VERB': 2, 'DET': 2, 'ADJ': 1, 'NOUN': 5, 'ADP': 2}","['ADV', 'PUNCT', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'NOUN', 'NOUN']",Medium,High,Low
3270,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"The rationale for that addition was the emphasis placed on students ’existing topic knowledge as a sig- nificant predictor of their comprehension performance (McCarthy & McNamara, 2021)",27,10,"{'DET': 4, 'NOUN': 9, 'ADP': 4, 'AUX': 1, 'VERB': 2, 'PUNCT': 4, 'X': 1, 'ADJ': 1, 'PRON': 1, 'PROPN': 2, 'CCONJ': 1, 'NUM': 1}","['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'AUX', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'ADP', 'DET', 'X', 'ADJ', 'NOUN', 'ADP', 'PRON', 'NOUN', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'NUM', 'PUNCT']",Long,High,Low
3271,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"Thus, cali- bration in the current study pertained to college students ’ability to accurately predict their topic knowledge prior to reading, as well as their comprehension performance after reading",29,12,"{'ADV': 5, 'PUNCT': 3, 'ADJ': 2, 'NOUN': 10, 'ADP': 5, 'DET': 1, 'VERB': 3, 'PART': 1, 'PRON': 2}","['ADV', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'PART', 'ADV', 'VERB', 'PRON', 'NOUN', 'NOUN', 'ADV', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'ADV', 'ADP', 'PRON', 'NOUN', 'NOUN', 'ADP', 'VERB']",Long,High,Low
3272,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,Research questions The specific research questions we sought to address in the present study were: 1,16,6,"{'NOUN': 5, 'DET': 2, 'ADJ': 2, 'PRON': 1, 'VERB': 2, 'PART': 1, 'ADP': 1, 'AUX': 1, 'PUNCT': 1, 'NUM': 1}","['NOUN', 'NOUN', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PRON', 'VERB', 'PART', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'AUX', 'PUNCT', 'NUM']",Medium,High,Low
3273,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,How accurate are students ’perceptions of their topic knowledge compared to what they demonstrated on the topic knowledge pretests,19,9,"{'SCONJ': 1, 'ADJ': 1, 'AUX': 1, 'NOUN': 7, 'PUNCT': 1, 'ADP': 3, 'PRON': 3, 'VERB': 2, 'DET': 1}","['SCONJ', 'ADJ', 'AUX', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'PRON', 'NOUN', 'NOUN', 'VERB', 'ADP', 'PRON', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN']",Medium,High,Medium
3274,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"Informed by the literature on calibration (Delgado & Salmer /C19on,2021 ; Hattie, 2013 ; Singer & Alexander, 2017b ), we hypothesize that undergraduate students in this investigation would inaccurately predict what they know about weather or soil —the topics about which they would be reading",45,18,"{'VERB': 5, 'ADP': 5, 'DET': 3, 'NOUN': 7, 'PUNCT': 9, 'PROPN': 5, 'CCONJ': 3, 'NUM': 2, 'PRON': 5, 'SCONJ': 1, 'ADJ': 1, 'AUX': 3, 'ADV': 1}","['VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'SCONJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'AUX', 'ADV', 'VERB', 'PRON', 'PRON', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'PRON', 'PRON', 'AUX', 'AUX', 'VERB']",Long,High,Medium
3275,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"However, we expected that students would judge their existing knowledge of weather higher than their knowledge of soil, given that weather seems to be a more common topic in and out of school",33,19,"{'ADV': 2, 'PUNCT': 2, 'PRON': 3, 'VERB': 5, 'SCONJ': 1, 'NOUN': 8, 'AUX': 2, 'ADP': 6, 'ADJ': 2, 'DET': 2, 'PART': 1, 'CCONJ': 1}","['ADV', 'PUNCT', 'PRON', 'VERB', 'SCONJ', 'NOUN', 'AUX', 'VERB', 'PRON', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PRON', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'VERB', 'PART', 'AUX', 'DET', 'ADV', 'ADJ', 'NOUN', 'ADP', 'CCONJ', 'ADP', 'ADP', 'NOUN']",Long,High,Medium
3276,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"To what extent are students able to respond to comprehension questions that require infor- mation only from the text, only from the visuals, or from both the textual and vis- ual content",32,17,"{'ADP': 5, 'DET': 4, 'NOUN': 8, 'AUX': 1, 'ADJ': 4, 'PART': 1, 'VERB': 2, 'PRON': 1, 'ADV': 2, 'PUNCT': 2, 'CCONJ': 3, 'X': 1}","['ADP', 'DET', 'NOUN', 'AUX', 'NOUN', 'ADJ', 'PART', 'VERB', 'ADP', 'NOUN', 'NOUN', 'PRON', 'VERB', 'ADJ', 'NOUN', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'CCONJ', 'DET', 'ADJ', 'CCONJ', 'X', 'ADJ', 'NOUN']",Long,High,Low
3277,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"What we expected in terms of the comprehension questions varying by source (text, visual, or both) was that students ’performance would be best on those items where the relevant content could be found in the written text and in the visuals",41,23,"{'PRON': 3, 'VERB': 4, 'ADP': 6, 'NOUN': 11, 'DET': 5, 'PUNCT': 5, 'ADJ': 3, 'CCONJ': 2, 'AUX': 5, 'SCONJ': 2}","['PRON', 'PRON', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'ADJ', 'PUNCT', 'CCONJ', 'PRON', 'PUNCT', 'AUX', 'SCONJ', 'NOUN', 'PUNCT', 'NOUN', 'AUX', 'AUX', 'ADJ', 'ADP', 'DET', 'NOUN', 'SCONJ', 'DET', 'ADJ', 'NOUN', 'AUX', 'AUX', 'VERB', 'ADP', 'DET', 'VERB', 'NOUN', 'CCONJ', 'ADP', 'DET', 'NOUN']",Long,High,High
3278,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"Conversely, we were less confident about students ’attention to relevant content found only in the visuals",16,8,"{'ADV': 3, 'PUNCT': 2, 'PRON': 1, 'AUX': 1, 'ADJ': 2, 'ADP': 3, 'NOUN': 4, 'VERB': 1, 'DET': 1}","['ADV', 'PUNCT', 'PRON', 'AUX', 'ADV', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN']",Medium,High,Low
3279,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"We grant that findings on the effectiveness of visuals on comprehension have been mixed (Guo et al., 2020 )",19,8,"{'PRON': 1, 'VERB': 2, 'DET': 2, 'NOUN': 5, 'ADP': 3, 'AUX': 2, 'PUNCT': 3, 'PROPN': 3, 'NUM': 1}","['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'AUX', 'AUX', 'VERB', 'PUNCT', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT']",Medium,High,Low
3280,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"Yet, in multimodal studies employing eye-tracking technology with quite short texts containing carefully positionedvisuals, there were those clusters of students who attended only superficially to the visual content (Mason et al., 2013a ,2013b )",34,12,"{'ADV': 5, 'PUNCT': 7, 'ADP': 4, 'ADJ': 3, 'NOUN': 9, 'VERB': 5, 'PRON': 2, 'DET': 2, 'PROPN': 4, 'NUM': 1}","['ADV', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'ADV', 'ADJ', 'NOUN', 'VERB', 'ADV', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PRON', 'VERB', 'ADV', 'ADV', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'NUM', 'PUNCT']",Long,High,Low
3281,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"Therefore, in the present study that includes multiple visuals embedded within an extended text for the reading task, we predict that the visual-only questions will be less correctly answered than the text-only or text-visual questions",35,19,"{'ADV': 3, 'PUNCT': 5, 'ADP': 4, 'DET': 5, 'ADJ': 7, 'NOUN': 9, 'PRON': 2, 'VERB': 4, 'SCONJ': 1, 'AUX': 2, 'CCONJ': 1}","['ADV', 'PUNCT', 'ADP', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'SCONJ', 'DET', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'AUX', 'AUX', 'ADV', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'CCONJ', 'NOUN', 'PUNCT', 'ADJ', 'NOUN']",Long,High,Medium
3282,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"What effect does medium have on undergraduates ’overall comprehension when processing multimodal texts and on their performance for questions differing in specificity (e.g., main idea or details) and by source (e.g., text-only or visual-only)",34,16,"{'DET': 1, 'NOUN': 12, 'AUX': 1, 'VERB': 3, 'ADP': 5, 'PUNCT': 9, 'ADJ': 5, 'SCONJ': 1, 'CCONJ': 4, 'PRON': 1, 'ADV': 3}","['DET', 'NOUN', 'AUX', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'SCONJ', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'ADP', 'PRON', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'PUNCT', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'PUNCT', 'NOUN', 'PUNCT', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT', 'ADV', 'PUNCT']",Long,High,Medium
3283,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"Based on prior medium studies (e.g., Alexander & Singer, 2017 ; Singer Trakhman et al., 2018 ), we hypothesize that students ’overall comprehension performance for both multimodal texts would be significantly better in the print condition than in the digital condition",41,12,"{'VERB': 2, 'ADP': 5, 'ADJ': 5, 'NOUN': 9, 'PUNCT': 8, 'ADV': 2, 'PROPN': 7, 'CCONJ': 1, 'NUM': 2, 'PRON': 1, 'SCONJ': 1, 'DET': 3, 'AUX': 2}","['VERB', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'ADV', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'SCONJ', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'AUX', 'AUX', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'ADP', 'DET', 'ADJ', 'NOUN']",Long,High,Medium
3284,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,This predicted outcome is based on the consistent strength of print over digital processing for longer and com- plex expository texts,21,8,"{'DET': 2, 'VERB': 2, 'NOUN': 7, 'AUX': 1, 'ADP': 4, 'ADJ': 4, 'CCONJ': 1}","['DET', 'VERB', 'NOUN', 'AUX', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN']",Long,High,Low
3285,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"Thus, given the added dimension of multimodality, there is reason to assume that the increased complexity of the visual elements would only strengthen the advantagefor the print over digital medium",30,15,"{'ADV': 2, 'PUNCT': 2, 'VERB': 6, 'DET': 4, 'NOUN': 7, 'ADP': 4, 'PRON': 2, 'PART': 1, 'SCONJ': 1, 'ADJ': 2, 'AUX': 1}","['ADV', 'PUNCT', 'VERB', 'DET', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'NOUN', 'PART', 'VERB', 'SCONJ', 'DET', 'VERB', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'AUX', 'ADV', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN']",Long,High,Medium
3286,The Effects of Processing Multimodal Texts in Print and Digitally on Comprehension and Calibration,"Further, when it comes to questions differing by specificity, we would expect the advantage for print to hold for the detail but not the main questions, as has been the pattern in prior studies (Singer Trakhman et al., 2019 )",40,20,"{'ADV': 1, 'PUNCT': 6, 'SCONJ': 2, 'PRON': 2, 'VERB': 4, 'ADP': 5, 'NOUN': 8, 'AUX': 3, 'DET': 4, 'PART': 2, 'CCONJ': 1, 'ADJ': 2, 'PROPN': 5, 'NUM': 1}","['ADV', 'PUNCT', 'SCONJ', 'PRON', 'VERB', 'ADP', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'PART', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'SCONJ', 'AUX', 'AUX', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT']",Long,High,High
